dob,height,name,reach,stance,url
"Dec 13, 1971","6' 4""",Mike Nickels,--,Orthodox,http://ufcstats.com/fighter-details/330ec26453c44a59
--,"6' 0""",Jason Gilliam,--,Orthodox,http://ufcstats.com/fighter-details/91720876db0ee468
"Dec 06, 1974","5' 7""",Jens Pulver,"70""",Southpaw,http://ufcstats.com/fighter-details/44260175069b6276
"Aug 24, 1976","6' 0""",Floyd Sword,--,Orthodox,http://ufcstats.com/fighter-details/5330fe7e4c3af81c
"Mar 24, 1983","5' 11""",Brandon Melendez,--,Southpaw,http://ufcstats.com/fighter-details/2b06b6ad5db63348
"May 28, 1977","5' 6""",Andy Wang,--,Orthodox,http://ufcstats.com/fighter-details/476414d2f18cd059
"Aug 25, 1974","5' 8""",Allen Berube,--,Orthodox,http://ufcstats.com/fighter-details/aebfb84d1f6d2d8c
"Nov 04, 1980","5' 7""",Brian Geraghty,--,Orthodox,http://ufcstats.com/fighter-details/15edcf67ccf5be84
"Mar 28, 1976","6' 0""",Hector Ramirez,--,Orthodox,http://ufcstats.com/fighter-details/d1759b2b7be9be56
"May 28, 1976","6' 2""",Rory Singer,"77""",Orthodox,http://ufcstats.com/fighter-details/546015aa2ad945fd
"May 21, 1979","6' 0""",Scott Smith,"70""",Orthodox,http://ufcstats.com/fighter-details/3410cf010558dc8b
--,"5' 10""",Stevie Lynch,--,Orthodox,http://ufcstats.com/fighter-details/710d93f1508f7104
"Jan 09, 1971","5' 9""",Pete Spratt,--,Orthodox,http://ufcstats.com/fighter-details/c3ea8deeba00462b
"Jun 29, 1981","5' 11""",Chad Reiner,--,Orthodox,http://ufcstats.com/fighter-details/d8022d5526b1d937
"Sep 11, 1977","5' 10""",Sean Salmon,--,Southpaw,http://ufcstats.com/fighter-details/7c0847d3854a95f2
"Feb 13, 1971","6' 3""",Elvis Sinosic,"77""",Orthodox,http://ufcstats.com/fighter-details/817e0bdf08efce2e
"Jun 18, 1974","5' 10""",Assuerio Silva,--,Orthodox,http://ufcstats.com/fighter-details/e091482fa6648261
--,"5' 10""",David Lee,--,Orthodox,http://ufcstats.com/fighter-details/8caca5857ce0e30b
--,"6' 0""",Victor Valimaki,--,Orthodox,http://ufcstats.com/fighter-details/663b76da637402c3
"Mar 13, 1977","6' 7""",Brad Imes,--,Orthodox,http://ufcstats.com/fighter-details/4908c5ee68a50ee5
"Jul 30, 1977","5' 9""",Josh Haynes,--,Orthodox,http://ufcstats.com/fighter-details/6ef58dabef8beb15
"Apr 19, 1972","5' 7""",Dokonjonosuke Mishima,--,Southpaw,http://ufcstats.com/fighter-details/b14a68c533f4a4aa
"Dec 14, 1979","5' 10""",Drew Fickett,"70""",Orthodox,http://ufcstats.com/fighter-details/d814f5192e58fb2f
--,"6' 3""",Rex Holman,--,Southpaw,http://ufcstats.com/fighter-details/b5ea750025697880
"Jun 28, 1980","6' 2""",Sam Hoger,--,Orthodox,http://ufcstats.com/fighter-details/84a067c46306a737
"Nov 09, 1982","6' 2""",Chris Price,--,Southpaw,http://ufcstats.com/fighter-details/0597a4528ebd1307
"Feb 18, 1980","5' 8""",Ross Pointon,--,Orthodox,http://ufcstats.com/fighter-details/7215953cd5c6254d
"Apr 24, 1978","6' 4""",Marcio Cruz,--,Orthodox,http://ufcstats.com/fighter-details/6aa1cbc1466e9a0b
"Apr 30, 1975","6' 0""",Jeff Joslin,--,Orthodox,http://ufcstats.com/fighter-details/388abbf8832b5adf
"May 03, 1972","5' 10""",Shonie Carter,--,Southpaw,http://ufcstats.com/fighter-details/7b6e40a73b567072
"Jul 29, 1974","5' 10""",Dave Menne,--,Orthodox,http://ufcstats.com/fighter-details/275cafc9de131c83
"Feb 16, 1985","6' 2""",Logan Clark,--,Orthodox,http://ufcstats.com/fighter-details/6776260cb0aef647
--,"6' 0""",Steve Byrnes,--,Orthodox,http://ufcstats.com/fighter-details/43612456979e5d5e
"Jan 18, 1971","5' 9""",Jeff Monson,"74""",Orthodox,http://ufcstats.com/fighter-details/cbfd1d34356a004c
"Aug 01, 1967","6' 1""",Sherman Pendergarst,--,Orthodox,http://ufcstats.com/fighter-details/e670f8cc2969a789
"Dec 29, 1980","6' 4""",Josh Shockman,--,Southpaw,http://ufcstats.com/fighter-details/821cd80aab70d5f9
"Aug 07, 1982","6' 1""",Edwin DeWees,--,Orthodox,http://ufcstats.com/fighter-details/75bbd2206a15319f
"Sep 19, 1982","5' 10""",Jeremy Jackson,--,Orthodox,http://ufcstats.com/fighter-details/ad32471f01e7b1a5
"May 27, 1973","5' 10""",Gideon Ray,--,Southpaw,http://ufcstats.com/fighter-details/ea3ef6206c7907d5
"Nov 08, 1976","5' 10""",Justin James,--,Orthodox,http://ufcstats.com/fighter-details/1ea8df62b3f8fea6
"Feb 11, 1964","6' 1""",Ken Shamrock,"72""",Orthodox,http://ufcstats.com/fighter-details/63b65af1c5cb02cb
"Nov 10, 1975","6' 0""",Crafton Wallace,--,Orthodox,http://ufcstats.com/fighter-details/bf41b5131545da12
--,"6' 0""",Mario Neto,--,Orthodox,http://ufcstats.com/fighter-details/1209b5134401ca53
"Jul 03, 1983","5' 11""",Danny Abbadi,--,Orthodox,http://ufcstats.com/fighter-details/15df64c02b6b0fde
"Sep 05, 1978","6' 3""",Rob MacDonald,"78""",Orthodox,http://ufcstats.com/fighter-details/f3388d2cf7ab3f64
"Jun 18, 1973","6' 2""",Wes Combs,--,Orthodox,http://ufcstats.com/fighter-details/a85998eb79650b2c
--,"6' 0""",Cory Walmsley,--,Orthodox,http://ufcstats.com/fighter-details/83c6c3e0f8bde8ee
"Sep 12, 1976","6' 2""",Yuki Sasaki,--,Orthodox,http://ufcstats.com/fighter-details/e5c38954c006f15c
"Aug 01, 1975","6' 0""",Jason Von Flue,--,Orthodox,http://ufcstats.com/fighter-details/c4b9296214f4c09c
"Jul 30, 1974","6' 1""",Kristof Midoux,--,Orthodox,http://ufcstats.com/fighter-details/5b5b9c6f6f270369
"Sep 28, 1981","5' 10""",Sammy Morgan,--,Orthodox,http://ufcstats.com/fighter-details/2067a177a2842fbf
"Apr 26, 1972","6' 8""",Dan Christison,--,Orthodox,http://ufcstats.com/fighter-details/b369533a577fa97c
"Jul 27, 1978","5' 6""",Joe Jordan,--,Orthodox,http://ufcstats.com/fighter-details/712c4db78b9373d1
"Aug 25, 1977","6' 1""",Gilbert Aldana,--,Orthodox,http://ufcstats.com/fighter-details/d26934530dc5b248
"Jul 29, 1973","6' 3""",Branden Lee Hinkle,--,Orthodox,http://ufcstats.com/fighter-details/06f0ffa6446c5b6d
"Jan 31, 1972","6' 0""",Kristian Rothaermel,--,Open Stance,http://ufcstats.com/fighter-details/af49a6c491ca22a3
"Apr 18, 1980","5' 11""",Justin Levens,--,Orthodox,http://ufcstats.com/fighter-details/8c3f3c43c8ceb778
"Aug 31, 1972","5' 11""",Solomon Hutcherson,--,Southpaw,http://ufcstats.com/fighter-details/155bfc7ed36622df
"Dec 12, 1966","6' 1""",Royce Gracie,--,Southpaw,http://ufcstats.com/fighter-details/429e7d3725852ce9
"Jun 30, 1972","6' 3""",Fabiano Scherner,--,Orthodox,http://ufcstats.com/fighter-details/0bc7e61d204f2137
--,"5' 9""",Rick Davis,--,Orthodox,http://ufcstats.com/fighter-details/2549d63da9c456cb
"Jun 23, 1981","6' 1""",Nick Thompson,"74""",Orthodox,http://ufcstats.com/fighter-details/7d3caf0f96f1b33d
"Jan 09, 1978","6' 1""",David Terrell,--,Southpaw,http://ufcstats.com/fighter-details/4123fd4dcc1fe937
"Aug 14, 1978","5' 9""",Derrick Noble,--,Southpaw,http://ufcstats.com/fighter-details/21321cdfba797c52
"Oct 30, 1979","5' 9""",Ansar Chalangov,--,Orthodox,http://ufcstats.com/fighter-details/7342fcc41a4817fa
"Aug 24, 1972","6' 1""",Trevor Prangley,"75""",Orthodox,http://ufcstats.com/fighter-details/f5ff7bcdcfeba3ad
"Feb 14, 1978","5' 10""",Steve Vigneault,--,Orthodox,http://ufcstats.com/fighter-details/6888e31ce88f5b17
"Nov 19, 1974","6' 2""",Tom Murphy,--,Southpaw,http://ufcstats.com/fighter-details/62918a2118de08b2
"Mar 12, 1980","6' 3""",Icho Larenas,--,Orthodox,http://ufcstats.com/fighter-details/49efbdc6c9f650c4
"Jun 28, 1978","6' 1""",Justin Eilers,--,Orthodox,http://ufcstats.com/fighter-details/27fc9218a3653e3c
"Jun 20, 1965","6' 2""",Mike van Arsdale,--,Switch,http://ufcstats.com/fighter-details/2ee09ec2a0695eb9
"Jun 29, 1981","6' 1""",Mike Whitehead,--,Orthodox,http://ufcstats.com/fighter-details/22d1e00e1aabb7c9
"Sep 20, 1977","5' 8""",Alex Karalexis,"66""",Orthodox,http://ufcstats.com/fighter-details/e361e5c858af6ff1
"Dec 31, 1970","6' 3""",Kevin Jordan,--,Orthodox,http://ufcstats.com/fighter-details/02e52b3a595f0786
"Dec 11, 1966","6' 2""",Jeff Newton,--,Sideways,http://ufcstats.com/fighter-details/94609dd91731d428
"Mar 17, 1977","6' 0""",Kit Cope,--,Orthodox,http://ufcstats.com/fighter-details/ce47f49e5c386a9c
"Aug 09, 1971","6' 2""",Kerry Schall,--,Orthodox,http://ufcstats.com/fighter-details/030f08370fd1c2bb
--,"6' 3""",Sean Gannon,--,Southpaw,http://ufcstats.com/fighter-details/6d7886b094b471ac
--,"6' 0""",Keigo Kunihara,--,Orthodox,http://ufcstats.com/fighter-details/782a2a17d3e38fdf
"Aug 16, 1979","5' 9""",Ron Faircloth,--,Orthodox,http://ufcstats.com/fighter-details/453ee00c3e1ae9dd
"Feb 07, 1965","6' 2""",Tra Telligman,--,Orthodox,http://ufcstats.com/fighter-details/1dab0d1d81dd06db
"Aug 07, 1972","6' 1""",Brian Gassaway,--,Orthodox,http://ufcstats.com/fighter-details/e4770d5ed44a3970
"May 17, 1970","6' 0""",Matt Lindland,"74""",Southpaw,http://ufcstats.com/fighter-details/0e041d43a47d2e4b
"Feb 01, 1967","6' 3""",Bill Mahood,--,Orthodox,http://ufcstats.com/fighter-details/ae58685caf8e4a0d
"May 31, 1977","5' 8""",Koji Oishi,--,Orthodox,http://ufcstats.com/fighter-details/01daf32100ed7517
"Mar 15, 1978","6' 3""",Travis Wiuff,--,Orthodox,http://ufcstats.com/fighter-details/7f9f528cb72a6ed1
"Sep 15, 1970","6' 0""",John Marsh,--,Orthodox,http://ufcstats.com/fighter-details/b6b12014698cc345
"Dec 16, 1969","6' 2""",Bobby Southworth,--,Orthodox,http://ufcstats.com/fighter-details/aee8eecfc4bfb1e7
"Aug 18, 1975","5' 10""",Jason Thacker,--,Orthodox,http://ufcstats.com/fighter-details/f0264252e191da22
"Mar 12, 1968","5' 11""",Chris Sanford,--,Orthodox,http://ufcstats.com/fighter-details/29f935654825331b
"May 07, 1973","5' 9""",Lodune Sincaid,--,Orthodox,http://ufcstats.com/fighter-details/265589bdd93e7ce5
"May 05, 1976","6' 3""",Alex Schoenauer,--,Orthodox,http://ufcstats.com/fighter-details/fdfef29ba17ee525
"Jan 06, 1981","6' 0""",Josh Rafferty,--,Orthodox,http://ufcstats.com/fighter-details/ff2c606c8bc365e3
"Mar 31, 1980","6' 4""",Mike Kyle,"77""",Orthodox,http://ufcstats.com/fighter-details/56b8b24f65f9f057
"Aug 03, 1973","6' 1""",Renato Verissimo,--,Orthodox,http://ufcstats.com/fighter-details/c24b1db4b809d41b
"Mar 26, 1971","6' 0""",Tony Fryklund,--,Orthodox,http://ufcstats.com/fighter-details/253de74457bd6374
"Dec 03, 1971","6' 0""",Vernon White,--,Southpaw,http://ufcstats.com/fighter-details/12458872d6afae1b
"Sep 21, 1970","5' 11""",Ronald Jhun,--,Orthodox,http://ufcstats.com/fighter-details/b9e871af730f826c
"Jan 05, 1968","6' 3""",Kimo Leopoldo,--,Orthodox,http://ufcstats.com/fighter-details/08ae5cd9aef7ddd3
"Nov 07, 1973","6' 1""",Curtis Stout,--,Southpaw,http://ufcstats.com/fighter-details/e09dbbd5fe3f0fe2
"Feb 09, 1977","5' 10""",Tiki Ghosn,--,Orthodox,http://ufcstats.com/fighter-details/cb6783c39c01d896
"Nov 11, 1978","6' 3""",Wesley Correira,--,Orthodox,http://ufcstats.com/fighter-details/4e9fb05d7e5e61b8
"Aug 04, 1979","6' 10""",Wes Sims,--,Orthodox,http://ufcstats.com/fighter-details/e0f7c4f3f67bc808
"Feb 10, 1978","6' 3""",Jonathan Wiezorek,--,Southpaw,http://ufcstats.com/fighter-details/60884f31ead1609c
"Feb 09, 1975","6' 3""",Wade Shipp,--,Orthodox,http://ufcstats.com/fighter-details/a9a314cc77d90b6e
"Mar 08, 1978","5' 9""",Genki Sudo,--,Orthodox,http://ufcstats.com/fighter-details/99dd0147dc4ef80c
"Aug 17, 1976","5' 9""",Carlos Newton,--,Orthodox,http://ufcstats.com/fighter-details/952f6fa06f25a0ec
"Sep 12, 1977","6' 3""",Lee Murray,--,Orthodox,http://ufcstats.com/fighter-details/32016899d0a222a3
"Jul 14, 1974","5' 10""",Falaniko Vitale,--,Orthodox,http://ufcstats.com/fighter-details/445a98acb8985970
--,"6' 0""",David Abbott,--,Switch,http://ufcstats.com/fighter-details/b361180739bed4b0
"May 03, 1974","6' 1""",Pedro Rizzo,--,Orthodox,http://ufcstats.com/fighter-details/b44f39a5c6596953
"Aug 19, 1977","6' 4""",Ricco Rodriguez,--,Orthodox,http://ufcstats.com/fighter-details/50cc91ce2982785d
--,"6' 0""",Keith Rockel,--,Orthodox,http://ufcstats.com/fighter-details/c75b99887c8c3f5a
--,"5' 9""",Chris Liguori,--,Orthodox,http://ufcstats.com/fighter-details/0e31bfd26cc8c503
"Jan 13, 1979","5' 8""",Nick Agallar,--,Orthodox,http://ufcstats.com/fighter-details/ebc5af72ad5a28cb
"Nov 20, 1976","6' 10""",Gan McGee,--,Orthodox,http://ufcstats.com/fighter-details/d90b630e0561818b
"Jul 13, 1969","5' 10""",Dave Strasser,--,Orthodox,http://ufcstats.com/fighter-details/980b4e712489098e
"Mar 01, 1979","5' 9""",Gerald Strebendt,--,Orthodox,http://ufcstats.com/fighter-details/04f9fe830cf13482
"Nov 10, 1966","5' 11""",Ian Freeman,--,Orthodox,http://ufcstats.com/fighter-details/b4bc2e3353a770b5
"Jun 10, 1967","5' 7""",Eddie Ruiz,--,Orthodox,http://ufcstats.com/fighter-details/7b9aa973e5c04624
"Dec 02, 1977","5' 10""",Romie Aram,--,Orthodox,http://ufcstats.com/fighter-details/73ef22f25d0f70e2
"Jul 14, 1971","6' 0""",Sean Alvarez,--,Orthodox,http://ufcstats.com/fighter-details/e741536153227386
"Nov 25, 1979","5' 7""",Richard Crunkilton,--,Orthodox,http://ufcstats.com/fighter-details/22ee260735da0d58
"Sep 19, 1967","6' 2""",Mark Weir,--,Southpaw,http://ufcstats.com/fighter-details/9ccdd2ce45903f34
"Mar 01, 1979","6' 2""",Alexandre Dantas,--,Orthodox,http://ufcstats.com/fighter-details/8dc46e9a7895ce1a
"Oct 21, 1965","5' 9""",Gil Castillo,--,Southpaw,http://ufcstats.com/fighter-details/31ceaf0e670c1578
"Feb 20, 1979","5' 11""",Phillip Miller,--,Orthodox,http://ufcstats.com/fighter-details/18aecaf50f52e4c3
"Apr 05, 1979","5' 10""",Benji Radach,--,Orthodox,http://ufcstats.com/fighter-details/01b39decaf0abf6a
"Sep 23, 1966","5' 8""",Eugene Jackson,--,Orthodox,http://ufcstats.com/fighter-details/ce783bf73b5131f9
"Jan 13, 1976","5' 7""",Leigh Remedios,--,Orthodox,http://ufcstats.com/fighter-details/918db42c3637916f
"Mar 01, 1977","6' 2""",James Zikic,--,Orthodox,http://ufcstats.com/fighter-details/4b4fc3ddc307bc73
"Jun 02, 1969","5' 11""",Chris Haseman,--,Orthodox,http://ufcstats.com/fighter-details/5bd533d50c8e7b8a
"Mar 27, 1978","5' 9""",Nick Serra,--,Orthodox,http://ufcstats.com/fighter-details/1975c2272ba40e71
"Feb 06, 1974","5' 8""",Zach Light,--,Orthodox,http://ufcstats.com/fighter-details/5d7c18191b8aa432
"May 20, 1973","5' 11""",Steve Berger,--,Orthodox,http://ufcstats.com/fighter-details/21b1132949f2a9b0
"Oct 06, 1977","5' 10""",Rodrigo Ruas,--,Orthodox,http://ufcstats.com/fighter-details/94070f6544c4b2a5
"Dec 11, 1971","6' 1""",Joao Pierini,--,Switch,http://ufcstats.com/fighter-details/9a967e8e43dcef63
"Jul 30, 1966","6' 2""",Murilo Bustamante,--,Orthodox,http://ufcstats.com/fighter-details/85d905f7c4f5a1af
"Mar 06, 1970","5' 11""",Tsuyoshi Kohsaka,--,Orthodox,http://ufcstats.com/fighter-details/b76ed59283d3559c
"Jun 04, 1970","5' 6""",Paul Creighton,--,Southpaw,http://ufcstats.com/fighter-details/ed73c85164a5f5a4
"Jul 01, 1976","5' 9""",Amar Suloev,--,Orthodox,http://ufcstats.com/fighter-details/7aa88401f93ce836
"Jun 17, 1977","6' 0""",Andrei Semenov,--,Orthodox,http://ufcstats.com/fighter-details/5f2f0da6fd6a84fd
"Aug 24, 1975","5' 7""",Hayato Sakurai,--,Orthodox,http://ufcstats.com/fighter-details/85e26e2468b4e82f
"Mar 09, 1968","5' 10""",Pat Miletich,--,Orthodox,http://ufcstats.com/fighter-details/cedfdf8d423d500c
"Jul 10, 1975","6' 3""",Pete Williams,--,Orthodox,http://ufcstats.com/fighter-details/6291ac0a3726732f
"Nov 04, 1977","5' 8""",Kelly Dullanty,--,Orthodox,http://ufcstats.com/fighter-details/1a225f04aa6e0739
"Nov 30, 1970","5' 9""",Jutaro Nakao,--,Southpaw,http://ufcstats.com/fighter-details/95eb112a85601a0a
"Aug 10, 1971","5' 10""",Kevin Randleman,--,Orthodox,http://ufcstats.com/fighter-details/6859f67468ba8489
"Oct 12, 1971","5' 8""",Chris Brennan,--,Orthodox,http://ufcstats.com/fighter-details/b19fc66613dc75b9
"Oct 28, 1968","6' 2""",Bobby Hoffman,--,Orthodox,http://ufcstats.com/fighter-details/afaad7d6a581e307
"Nov 27, 1971","5' 10""",Homer Moore,--,Orthodox,http://ufcstats.com/fighter-details/e56df3c1d8b4b1cc
"Sep 16, 1968","6' 3""",Roberto Traven,--,Orthodox,http://ufcstats.com/fighter-details/20ec0061400178ca
"Jul 28, 1970","5' 8""",Fabiano Iha,--,Orthodox,http://ufcstats.com/fighter-details/263ebd4a669e1e98
"Oct 27, 1973","6' 10""",Semmy Schilt,--,Orthodox,http://ufcstats.com/fighter-details/d5ed14b2153c6ed2
"Jul 17, 1975","5' 11""",Yuki Kondo,--,Southpaw,http://ufcstats.com/fighter-details/1fe7adb23b3eedfb
--,"5' 7""",Paul Rodriguez,--,Orthodox,http://ufcstats.com/fighter-details/26eddcda9d6b2ffe
"Jun 05, 1976","5' 11""",Joey Gilbert,--,Orthodox,http://ufcstats.com/fighter-details/6bb1d2b714d4b3bc
"Oct 22, 1968","5' 2""",Phil Johns,--,Southpaw,http://ufcstats.com/fighter-details/a8fa0c4e95512806
--,"6' 0""",Mark Robinson,--,Orthodox,http://ufcstats.com/fighter-details/4604ab1de9058474
"Jul 11, 1976","6' 0""",Kenichi Yamamoto,--,Orthodox,http://ufcstats.com/fighter-details/9f488f520ed25bbf
"Mar 28, 1967","5' 11""",Yoji Anjo,--,Orthodox,http://ufcstats.com/fighter-details/e06fd1260ac865a7
"Apr 20, 1978","6' 0""",Daiju Takase,--,Southpaw,http://ufcstats.com/fighter-details/4f74c8be51db8a37
"Nov 20, 1970","5' 9""",Lance Gibson,--,Orthodox,http://ufcstats.com/fighter-details/63eedfcc73071d41
"Dec 13, 1961","6' 2""",Maurice Smith,--,Orthodox,http://ufcstats.com/fighter-details/33e33d51f289d2a1
"Nov 12, 1974","6' 3""",Aaron Brink,--,Orthodox,http://ufcstats.com/fighter-details/cf1a88371c8cb690
--,"6' 0""",John Lewis,--,Southpaw,http://ufcstats.com/fighter-details/4a01dc8376736ef5
"Oct 13, 1973","5' 9""",Mark Hughes,--,Southpaw,http://ufcstats.com/fighter-details/d62bb4d84a7267ba
--,"6' 2""",Alex Stiebling,--,Southpaw,http://ufcstats.com/fighter-details/df5a77121ba84a5d
--,"5' 8""",Ben Earwood,--,Orthodox,http://ufcstats.com/fighter-details/ee457ef1e1c326c1
"Jun 08, 1958","6' 2""",Dan Severn,--,Southpaw,http://ufcstats.com/fighter-details/c670aa48827d6be6
"Dec 02, 1973","5' 11""",Laverne Clark,--,Orthodox,http://ufcstats.com/fighter-details/1c2f2571b18791b6
"Dec 19, 1969","6' 1""",Tedd Williams,--,Orthodox,http://ufcstats.com/fighter-details/b63e800c18e011b5
"Jun 21, 1965","6' 1""",Tim Lajcik,--,Orthodox,http://ufcstats.com/fighter-details/c7e9d15cfce52f1d
--,"5' 11""",Brad Gumm,--,Orthodox,http://ufcstats.com/fighter-details/4d74641fac830182
"Nov 13, 1977","6' 2""",CJ Fernandes,--,,http://ufcstats.com/fighter-details/979f7edbb6980b0d
--,"5' 9""",Tyrone Roberts,--,Orthodox,http://ufcstats.com/fighter-details/d1e6a6536ee62517
"Sep 22, 1973","6' 2""",David Dodd,--,Orthodox,http://ufcstats.com/fighter-details/c2a7623f398d9bd7
--,"5' 9""",Amaury Bitetti,--,Orthodox,http://ufcstats.com/fighter-details/7a359ef685a304a7
"May 14, 1974","5' 11""",Alex Andrade,--,Orthodox,http://ufcstats.com/fighter-details/1562b12763cc8d67
--,"5' 10""",Marcelo Aguiar,--,Orthodox,http://ufcstats.com/fighter-details/44aa652b181bcf68
"Jul 22, 1971","5' 6""",Joao Roque,--,Orthodox,http://ufcstats.com/fighter-details/0f6528b461e47462
--,"6' 1""",Nate Schroeder,--,,http://ufcstats.com/fighter-details/040426baba8a45e8
"Dec 23, 1963","5' 8""",Adrian Serrano,--,,http://ufcstats.com/fighter-details/e7ec11096eac0282
"Sep 10, 1971","5' 9""",Sanae Kikuta,--,Orthodox,http://ufcstats.com/fighter-details/e4bde462b043d3e1
"Nov 23, 1965","6' 2""",Ron Waterman,--,Orthodox,http://ufcstats.com/fighter-details/efaf544314bb5c2e
"May 19, 1968","6' 1""",Satoshi Honma,--,Orthodox,http://ufcstats.com/fighter-details/d2b1c1317a39f6c6
"Jan 12, 1976","5' 9""",Ikuhisa Minowa,--,Orthodox,http://ufcstats.com/fighter-details/ce6065baef021cf3
"Oct 17, 1977","6' 0""",Joe Slick,--,Orthodox,http://ufcstats.com/fighter-details/80e6d71e14c1d356
--,"5' 11""",Steve Judson,--,Orthodox,http://ufcstats.com/fighter-details/6ece1d2ab1bed31d
--,"5' 7""",Jermaine Andre,--,Orthodox,http://ufcstats.com/fighter-details/9bad58fa651d6196
--,"5' 9""",Bob Cook,--,Orthodox,http://ufcstats.com/fighter-details/1c061eb6e29eaa0a
--,"5' 5""",David Velasquez,--,Orthodox,http://ufcstats.com/fighter-details/09c44b317c98bf96
--,"6' 0""",Scott Adams,--,Southpaw,http://ufcstats.com/fighter-details/2620f3eb21c79614
"Aug 15, 1972","6' 0""",Katsuhisa Fujii,--,Orthodox,http://ufcstats.com/fighter-details/d71d968dc6ecfdaf
"Jul 24, 1969","5' 11""",Jason DeLucia,--,Southpaw,http://ufcstats.com/fighter-details/6ceff86fae4f6b3b
"Jul 12, 1972","5' 11""",Keiichiro Yamamiya,--,Southpaw,http://ufcstats.com/fighter-details/6014d25e73b669c9
"Jul 11, 1975","5' 9""",Masutatsu Yano,--,Orthodox,http://ufcstats.com/fighter-details/d56caaa5e123f518
"Dec 08, 1972","5' 10""",Frank Shamrock,--,Orthodox,http://ufcstats.com/fighter-details/fcaae0385b514f11
--,"6' 2""",Jason Godsey,--,Orthodox,http://ufcstats.com/fighter-details/5ca158b1cc9cb242
"May 26, 1964","5' 9""",Brad Kohler,--,Orthodox,http://ufcstats.com/fighter-details/13c4313ed0f744f3
"Jun 16, 1963","5' 9""",Paul Jones,--,Orthodox,http://ufcstats.com/fighter-details/f341f9551ba744e2
--,"5' 9""",Valeri Ignatov,--,Orthodox,http://ufcstats.com/fighter-details/7b6ce3a9460565b5
--,"5' 6""",Lowell Anderson,--,Orthodox,http://ufcstats.com/fighter-details/1ffc38f67785797b
"Jun 10, 1970","5' 3""",Alfonso Alcarez,--,,http://ufcstats.com/fighter-details/1e38bba6738b7b10
"Jan 23, 1961","6' 1""",Marco Ruas,--,Orthodox,http://ufcstats.com/fighter-details/597db668b01c442c
"Mar 22, 1967","5' 8""",Andre Pederneiras,--,Orthodox,http://ufcstats.com/fighter-details/bba678d312590087
--,"5' 11""",Flavio Luiz Moura,--,Open Stance,http://ufcstats.com/fighter-details/ab35634d1a8c7a11
--,"5' 10""",Royce Alger,--,Orthodox,http://ufcstats.com/fighter-details/669a3cb6e394f515
"Feb 24, 1965","6' 2""",Andre Roberts,--,Orthodox,http://ufcstats.com/fighter-details/a54a35a670d8e852
"May 29, 1977","6' 0""",Travis Fulton,--,Orthodox,http://ufcstats.com/fighter-details/911fb265462f0d94
"Feb 24, 1965","6' 1""",Bas Rutten,--,Orthodox,http://ufcstats.com/fighter-details/03688dc3c3af3ac1
--,"5' 11""",Tony Petarra,--,Orthodox,http://ufcstats.com/fighter-details/c61f66d8c3fd5f07
